latitude,longitude,sst_mean,salinity_mean,depth_m,prob_presence
30.0,136.26130653266333,23.540907328231693,34.565785348983745,10,0.0
30.0,136.3467336683417,23.541579339877853,34.565785348983745,10,0.0
30.0,136.4321608040201,23.542694455453784,34.565785348983745,10,0.0
30.0,136.5175879396985,23.54544654011055,34.565785348983745,10,0.0
30.0,136.60301507537687,23.553099692798913,34.565785348983745,10,0.0
30.0,136.68844221105527,23.55673274405309,34.565785348983745,10,0.0
30.0,136.77386934673368,23.561075892977218,34.565785348983745,10,0.0
30.0,136.85929648241205,23.566508979258014,34.565785348983745,10,0.0
30.0,136.94472361809045,23.56844107630499,34.565785348983745,10,0.0
30.0,137.03015075376885,23.570924316378946,34.565785348983745,10,0.0
30.0,137.11557788944722,23.57552785994078,34.565785348983745,10,0.0
30.0,137.20100502512562,23.57969044544731,34.565785348983745,10,0.0
30.0,137.28643216080403,23.58104703198281,34.565785348983745,10,0.0
30.0,137.3718592964824,23.5874374699148,34.565785348983745,10,0.0
30.0,137.4572864321608,23.595251468446325,34.565785348983745,10,0.0
30.0,137.5427135678392,23.598321142187288,34.565785348983745,10,0.0
30.0,137.6281407035176,23.608619877528916,34.565785348983745,10,0.0
30.0,137.71356783919597,23.61576318936536,34.565785348983745,10,0.0
30.0,137.79899497487438,23.617702025191875,34.565785348983745,10,0.0
30.0,137.88442211055278,23.624204212716116,34.565785348983745,10,0.0
30.0,137.96984924623115,23.628560303176982,34.565785348983745,10,0.0
30.0,138.05527638190955,23.632890633808916,34.565785348983745,10,0.0
30.0,138.14070351758795,23.633846170384945,34.565785348983745,10,0.0
30.0,138.22613065326632,23.63584637707278,34.565785348983745,10,0.0
30.0,138.31155778894473,23.638427420113533,34.565785348983745,10,0.0
30.0,138.39698492462313,23.637569576970456,34.565785348983745,10,0.0
30.0,138.4824120603015,23.63376837185762,34.565785348983745,10,0.0
30.0,138.5678391959799,23.629017527057822,34.565785348983745,10,0.0
30.0,138.6532663316583,23.620635395087298,34.565785348983745,10,0.0
30.0,138.73869346733667,23.612605687551767,34.565785348983745,10,0.0
30.0,138.82412060301507,23.60117651460313,34.565785348983745,10,0.0
30.0,138.90954773869348,23.58982408268389,34.565785348983745,10,0.0
30.0,138.99497487437185,23.584267333598138,34.565785348983745,10,0.0
30.0,139.08040201005025,23.578326672383124,34.565785348983745,10,0.0
30.0,139.16582914572865,23.572725120445636,34.565785348983745,10,0.0
30.0,139.25125628140702,23.56488525673023,34.565785348983745,10,0.0
30.0,139.33668341708542,23.561079847793547,34.565785348983745,10,0.0
30.0,139.42211055276383,23.557255747416313,34.565785348983745,10,0.0
30.0,139.5075376884422,23.55524203876503,34.565785348983745,10,0.0
30.0,139.5929648241206,23.555721887573657,34.565785348983745,10,0.0
30.0,139.678391959799,23.552461138023038,34.565785348983745,10,0.0
30.0,139.76381909547737,23.54749466533619,34.565785348983745,10,0.0
30.0,139.84924623115577,23.54681188462249,34.565785348983745,10,0.0
30.0,139.93467336683418,23.544316430255904,34.565785348983745,10,0.0
30.0,140.02010050251255,23.54146048039035,34.565785348983745,10,0.0
30.0,140.10552763819095,23.54201661934772,34.565785348983745,10,0.0
30.0,140.19095477386935,23.542673282859408,34.565785348983745,10,0.0
30.0,140.27638190954775,23.54068696107358,34.565785348983745,10,0.0
30.0,140.36180904522612,23.539355227072395,34.565785348983745,10,0.0
30.0,140.44723618090453,23.539661329727213,34.565785348983745,10,0.0
30.0,140.53266331658293,23.537119300411064,34.565785348983745,10,0.0
30.0,140.6180904522613,23.535780373786515,34.565785348983745,10,0.0
30.0,140.7035175879397,23.53580082450332,34.565785348983745,10,0.0
30.0,140.7889447236181,23.53560179680807,34.565785348983745,10,0.0
30.0,140.87437185929647,23.53477936934965,34.565785348983745,10,0.0
30.0,140.95979899497488,23.52848161831511,34.565785348983745,10,0.0
30.0,141.04522613065328,23.525617900377313,34.565785348983745,10,0.0
30.0,141.13065326633165,23.515007402440258,34.565785348983745,10,0.0
30.0,141.21608040201005,23.498770961658888,34.565785348983745,10,0.0
30.0,141.30150753768845,23.48266299424246,34.565785348983745,10,0.0
30.0,141.38693467336682,23.470910452510676,34.565785348983745,10,0.0
30.0,141.47236180904522,23.44910581949159,34.565785348983745,10,0.0
30.0,141.55778894472363,23.433526125225463,34.565785348983745,10,0.0
30.0,141.643216080402,23.422667291755232,34.565785348983745,10,0.0
30.0,141.7286432160804,23.40206514456908,34.565785348983745,10,0.0
30.0,141.8140703517588,23.388779079106193,34.565785348983745,10,0.0
30.0,141.89949748743717,23.37956460708144,34.565785348983745,10,0.0
30.0,141.98492462311557,23.363129417687258,34.565785348983745,10,0.0
30.0,142.07035175879398,23.354178652389805,34.565785348983745,10,0.0
30.0,142.15577889447235,23.345509572335907,34.565785348983745,10,0.0
30.0,142.24120603015075,23.338304584463454,34.565785348983745,10,0.0
30.0,142.32663316582915,23.33247109704746,34.565785348983745,10,0.0
30.0,142.41206030150755,23.32237508608127,34.565785348983745,10,0.0
30.0,142.49748743718592,23.313527142131235,34.565785348983745,10,0.0
30.0,142.58291457286433,23.304266726270807,34.565785348983745,10,0.0
30.0,142.6683417085427,23.292395303166085,34.565785348983745,10,0.0
30.0,142.7537688442211,23.27893699797204,34.565785348983745,10,0.108
30.0,142.8391959798995,23.273721160222557,34.565785348983745,10,0.01416
30.0,142.9246231155779,23.26615822642337,34.565785348983745,10,0.00016
30.0,143.01005025125627,23.261112872666928,34.565785348983745,10,0.00016
30.0,143.09547738693468,23.262266551075868,34.565785348983745,10,0.00016
30.0,143.18090452261308,23.263312440283133,34.565785348983745,10,0.00016
30.0,143.26633165829145,23.26210267356495,34.565785348983745,10,0.00016
30.0,143.35175879396985,23.25980992778357,34.565785348983745,10,0.00016
30.0,143.43718592964825,23.256910393921217,34.565785348983745,10,0.00016
30.0,143.52261306532662,23.24287997351436,34.565785348983745,10,0.0
30.0,143.60804020100502,23.23125055563888,34.565785348983745,10,0.0
30.0,143.69346733668343,23.228742236975908,34.565785348983745,10,0.0
30.0,143.7788944723618,23.226170684288764,34.565785348983745,10,0.0
30.0,143.8643216080402,23.230514916968534,34.565785348983745,10,0.0
30.0,143.9497487437186,23.232856712858464,34.565785348983745,10,0.0
30.0,144.03517587939697,23.231950798983753,34.565785348983745,10,0.0
30.0,144.12060301507537,23.23820423749921,34.565785348983745,10,0.0
30.0,144.20603015075378,23.248163383020714,34.565785348983745,10,0.0
30.0,144.29145728643215,23.251929785137452,34.565785348983745,10,0.0041600000000000005
30.0,144.37688442211055,23.267982881407388,34.565785348983745,10,0.00016
30.0,144.46231155778895,23.279663472066634,34.565785348983745,10,0.042
30.0,144.54773869346732,23.28354850905256,34.565785348983745,10,0.0
30.0,144.63316582914572,23.29448555168427,34.565785348983745,10,0.0
30.0,144.71859296482413,23.298971837651006,34.565785348983745,10,0.026
30.0,144.8040201005025,23.307911280387206,34.565785348983745,10,0.0
30.0,144.8894472361809,23.312336427498188,34.565785348983745,10,0.0
30.0,144.9748743718593,23.327445867364638,34.565785348983745,10,0.0
30.0,145.0603015075377,23.344876386994493,34.565785348983745,10,0.0
30.0,145.14572864321607,23.350580775661808,34.565785348983745,10,0.0
30.0,145.23115577889448,23.365181506040642,34.565785348983745,10,0.0
30.0,145.31658291457285,23.376935902521645,34.565785348983745,10,0.0
30.0,145.40201005025125,23.38197616742966,34.565785348983745,10,0.0
30.0,145.48743718592965,23.38176029534321,34.565785348983745,10,0.0
30.0,145.57286432160805,23.386662110383522,34.565785348983745,10,0.0
30.0,145.65829145728642,23.38992935386837,34.565785348983745,10,0.0
30.0,145.74371859296483,23.390461293263108,34.565785348983745,10,0.0
30.0,145.82914572864323,23.396609278986045,34.565785348983745,10,0.0
30.0,145.9145728643216,23.39569912234128,34.565785348983745,10,0.0
30.0,146.0,23.390911642261205,34.565785348983745,10,0.0
30.08040201005025,129.0,25.317670229042875,34.43855261725016,10,2.9999999999999997e-05
30.08040201005025,129.0854271356784,25.32043438282589,34.445824359123165,10,2.9999999999999997e-05
30.08040201005025,129.17085427135677,25.30984879680266,34.45262276326152,10,2.9999999999999997e-05
30.08040201005025,129.25628140703517,25.29804571605572,34.460825616707666,10,2.9999999999999997e-05
30.08040201005025,129.34170854271358,25.28317501220361,34.46316189336223,10,2.9999999999999997e-05
30.08040201005025,129.42713567839195,25.275822076209593,34.468988861410395,10,2.9999999999999997e-05
30.08040201005025,129.51256281407035,25.250486762968524,34.472153779971094,10,2.9999999999999997e-05
30.08040201005025,129.59798994974875,25.255055413906337,34.47484909178648,10,2.9999999999999997e-05
30.08040201005025,129.68341708542712,25.226523991022386,34.4766083581928,10,2.9999999999999997e-05
30.08040201005025,129.76884422110552,25.267899380010878,34.477843452841896,10,2.9999999999999997e-05
30.08040201005025,129.85427135678393,25.228449219661357,34.48301710528176,10,2.9999999999999997e-05
30.08040201005025,129.9396984924623,25.218483179114397,34.48544550946319,10,2.9999999999999997e-05
30.08040201005025,130.0251256281407,25.23609643646827,34.47535436190571,10,2.9999999999999997e-05
30.08040201005025,130.1105527638191,25.25947464699783,34.44539712741471,10,2.9999999999999997e-05
30.08040201005025,130.19597989949747,25.266514131384017,34.43066393342922,10,2.9999999999999997e-05
30.08040201005025,130.28140703517587,25.130772949258084,34.38681919447157,10,2.9999999999999997e-05
30.08040201005025,130.36683417085428,24.799421163553955,34.334212645988536,10,2.9999999999999997e-05
30.08040201005025,130.45226130653268,24.521336926026734,34.312388218361896,10,2.9999999999999997e-05
30.08040201005025,130.53768844221105,24.477200577426462,34.310056683803765,10,2.9999999999999997e-05
30.08040201005025,130.62311557788945,24.398005895071485,34.31017929425283,10,2.9999999999999997e-05
30.08040201005025,130.70854271356785,24.40635247056383,34.31602665323463,10,2.9999999999999997e-05
30.08040201005025,130.79396984924622,24.411668825642764,34.31798810397664,10,2.9999999999999997e-05
30.08040201005025,130.87939698492463,24.445096314471524,34.32951656261269,10,2.9999999999999997e-05
30.08040201005025,130.96482412060303,24.519646490431477,34.342219967487296,10,2.9999999999999997e-05
30.08040201005025,131.0502512562814,24.60265308831564,34.35933673265675,10,2.9999999999999997e-05
30.08040201005025,131.1356783919598,24.64570799940004,34.36999605932781,10,2.9999999999999997e-05
30.08040201005025,131.2211055276382,24.76541513694998,34.39800601119661,10,2.9999999999999997e-05
30.08040201005025,131.30653266331657,24.860540313542412,34.420124087037394,10,2.9999999999999997e-05
30.08040201005025,131.39195979899498,24.89666709776876,34.43102514824372,10,2.9999999999999997e-05
30.08040201005025,131.47738693467338,24.96219265435559,34.46167686371341,10,2.9999999999999997e-05
30.08040201005025,131.56281407035175,24.9712042667927,34.489008096923016,10,2.9999999999999997e-05
30.08040201005025,131.64824120603015,24.958898420495004,34.501885737292916,10,2.9999999999999997e-05
30.08040201005025,131.73366834170855,24.903817218187438,34.53332893000731,10,0.035388888888888886
30.08040201005025,131.81909547738692,24.834306530531894,34.55401579337866,10,0.0
30.08040201005025,131.90452261306532,24.75897790438998,34.565785348983745,10,0.0
30.08040201005025,131.98994974874373,24.696973131059966,34.565785348983745,10,0.0
30.08040201005025,132.0753768844221,24.618610032402643,34.565785348983745,10,0.0
30.08040201005025,132.1608040201005,24.548271968601476,34.565785348983745,10,0.0
30.08040201005025,132.2462311557789,24.48934956964004,34.565785348983745,10,0.0
30.08040201005025,132.33165829145727,24.409080609412207,34.565785348983745,10,0.0
30.08040201005025,132.41708542713567,24.338288350001704,34.565785348983745,10,0.0
30.08040201005025,132.50251256281408,24.26696124523462,34.565785348983745,10,0.0
30.08040201005025,132.58793969849245,24.215275081350693,34.565785348983745,10,0.0
30.08040201005025,132.67336683417085,24.15671522453227,34.565785348983745,10,0.0
30.08040201005025,132.75879396984925,24.103345261562062,34.565785348983745,10,0.0
30.08040201005025,132.84422110552765,24.067416167832942,34.565785348983745,10,0.0
30.08040201005025,132.92964824120602,24.023308733203866,34.565785348983745,10,0.0
30.08040201005025,133.01507537688443,23.970730145784255,34.565785348983745,10,0.0
30.08040201005025,133.10050251256283,23.90587577550331,34.565785348983745,10,0.0
30.08040201005025,133.1859296482412,23.881253237035164,34.565785348983745,10,0.0
30.08040201005025,133.2713567839196,23.839913957577895,34.565785348983745,10,0.0
30.08040201005025,133.356783919598,23.800786947868463,34.565785348983745,10,0.0
30.08040201005025,133.44221105527637,23.78734578089128,34.565785348983745,10,0.0
30.08040201005025,133.52763819095478,23.760423964011377,34.565785348983745,10,0.0
30.08040201005025,133.61306532663318,23.726311102446303,34.565785348983745,10,0.0
30.08040201005025,133.69849246231155,23.713478445151527,34.565785348983745,10,0.0
30.08040201005025,133.78391959798995,23.687865828773113,34.565785348983745,10,0.0
30.08040201005025,133.86934673366835,23.656106485257165,34.565785348983745,10,0.0
30.08040201005025,133.95477386934672,23.629099901292264,34.565785348983745,10,0.0
30.08040201005025,134.04020100502512,23.623569480096805,34.565785348983745,10,0.0
30.08040201005025,134.12562814070353,23.597142446378818,34.565785348983745,10,0.0
30.08040201005025,134.2110552763819,23.57288028889932,34.565785348983745,10,0.0
30.08040201005025,134.2964824120603,23.56871140110143,34.565785348983745,10,0.0
30.08040201005025,134.3819095477387,23.55223336015198,34.565785348983745,10,0.0
30.08040201005025,134.46733668341707,23.541787843173452,34.565785348983745,10,0.0
30.08040201005025,134.55276381909547,23.53285410084885,34.565785348983745,10,0.0
30.08040201005025,134.63819095477388,23.528822605841984,34.565785348983745,10,0.0
30.08040201005025,134.72361809045225,23.516286798158436,34.565785348983745,10,0.0
30.08040201005025,134.80904522613065,23.50704024575405,34.565785348983745,10,0.0
30.08040201005025,134.89447236180905,23.50555761427889,34.565785348983745,10,0.0
30.08040201005025,134.97989949748742,23.498626403142485,34.565785348983745,10,0.0
30.08040201005025,135.06532663316582,23.489814521129087,34.565785348983745,10,0.0
30.08040201005025,135.15075376884423,23.48439271935895,34.565785348983745,10,0.0
30.08040201005025,135.2361809045226,23.48406845085998,34.565785348983745,10,0.0
30.08040201005025,135.321608040201,23.483788188289886,34.565785348983745,10,0.0
30.08040201005025,135.4070351758794,23.486800406983598,34.565785348983745,10,0.0
30.08040201005025,135.4924623115578,23.491722836893494,34.565785348983745,10,0.0
30.08040201005025,135.57788944723617,23.49717680793885,34.565785348983745,10,0.0
30.08040201005025,135.66331658291458,23.50585938969658,34.565785348983745,10,0.0
30.08040201005025,135.74874371859298,23.515447878988365,34.565785348983745,10,0.0
30.08040201005025,135.83417085427135,23.525091260749864,34.565785348983745,10,0.0
30.08040201005025,135.91959798994975,23.531302035711928,34.565785348983745,10,0.0
30.08040201005025,136.00502512562815,23.533949009631844,34.565785348983745,10,0.0
30.08040201005025,136.09045226130652,23.53256091825953,34.565785348983745,10,0.0
30.08040201005025,136.17587939698493,23.530150891929473,34.565785348983745,10,0.0
30.08040201005025,136.26130653266333,23.52877468988915,34.565785348983745,10,0.0
30.08040201005025,136.3467336683417,23.526127685946292,34.565785348983745,10,0.0
30.08040201005025,136.4321608040201,23.525787670362444,34.565785348983745,10,0.0
30.08040201005025,136.5175879396985,23.529790008570405,34.565785348983745,10,0.0
30.08040201005025,136.60301507537687,23.536218712477577,34.565785348983745,10,0.0
30.08040201005025,136.68844221105527,23.537595273601823,34.565785348983745,10,0.0
30.08040201005025,136.77386934673368,23.545713286162947,34.565785348983745,10,0.0
30.08040201005025,136.85929648241205,23.552406240251965,34.565785348983745,10,0.0
30.08040201005025,136.94472361809045,23.55370393067303,34.565785348983745,10,0.0
30.08040201005025,137.03015075376885,23.558059617058802,34.565785348983745,10,0.0
30.08040201005025,137.11557788944722,23.561476202005696,34.565785348983745,10,0.0
30.08040201005025,137.20100502512562,23.565059386663368,34.565785348983745,10,0.0
30.08040201005025,137.28643216080403,23.5659852315818,34.565785348983745,10,0.0
30.08040201005025,137.3718592964824,23.571484266641097,34.565785348983745,10,0.0
30.08040201005025,137.4572864321608,23.58117956268515,34.565785348983745,10,0.0
30.08040201005025,137.5427135678392,23.583445827734145,34.565785348983745,10,0.0
30.08040201005025,137.6281407035176,23.593015854185143,34.565785348983745,10,0.0
30.08040201005025,137.71356783919597,23.60096461718272,34.565785348983745,10,0.0
30.08040201005025,137.79899497487438,23.602356226433773,34.565785348983745,10,0.0
30.08040201005025,137.88442211055278,23.60854103103722,34.565785348983745,10,0.0
30.08040201005025,137.96984924623115,23.61535568122369,34.565785348983745,10,0.0
30.08040201005025,138.05527638190955,23.618497552989222,34.565785348983745,10,0.0
30.08040201005025,138.14070351758795,23.62035720121834,34.565785348983745,10,0.0
30.08040201005025,138.22613065326632,23.62253508701435,34.565785348983745,10,0.0
30.08040201005025,138.31155778894473,23.622133561410823,34.565785348983745,10,0.0
30.08040201005025,138.39698492462313,23.622900189292977,34.565785348983745,10,0.0
30.08040201005025,138.4824120603015,23.621202656338767,34.565785348983745,10,0.0
30.08040201005025,138.5678391959799,23.615306912112164,34.565785348983745,10,0.0
30.08040201005025,138.6532663316583,23.60967619511246,34.565785348983745,10,0.0
30.08040201005025,138.73869346733667,23.605553215795496,34.565785348983745,10,0.0
30.08040201005025,138.82412060301507,23.595585666898096,34.565785348983745,10,0.0
30.08040201005025,138.90954773869348,23.584705562017234,34.565785348983745,10,0.0
30.08040201005025,138.99497487437185,23.57854521531113,34.565785348983745,10,0.0
30.08040201005025,139.08040201005025,23.57213451706937,34.565785348983745,10,0.0
30.08040201005025,139.16582914572865,23.566511943465866,34.565785348983745,10,0.0
30.08040201005025,139.25125628140702,23.5578056930796,34.565785348983745,10,0.0
30.08040201005025,139.33668341708542,23.549454320110627,34.565785348983745,10,0.0
30.08040201005025,139.42211055276383,23.54421669732622,34.565785348983745,10,0.0
30.08040201005025,139.5075376884422,23.543069656459224,34.565785348983745,10,0.0
30.08040201005025,139.5929648241206,23.541176023581542,34.565785348983745,10,0.0
30.08040201005025,139.678391959799,23.537686524891953,34.565785348983745,10,0.0
30.08040201005025,139.76381909547737,23.53337557705198,34.565785348983745,10,0.0
30.08040201005025,139.84924623115577,23.530007429919905,34.565785348983745,10,0.0
30.08040201005025,139.93467336683418,23.528794481433533,34.565785348983745,10,0.0
30.08040201005025,140.02010050251255,23.528617029147068,34.565785348983745,10,0.0
30.08040201005025,140.10552763819095,23.529197767243602,34.565785348983745,10,0.0
30.08040201005025,140.19095477386935,23.529562792953424,34.565785348983745,10,0.0
30.08040201005025,140.27638190954775,23.529636783746483,34.565785348983745,10,0.0
30.08040201005025,140.36180904522612,23.525981130067457,34.565785348983745,10,0.0
30.08040201005025,140.44723618090453,23.52467412760169,34.565785348983745,10,0.0
30.08040201005025,140.53266331658293,23.522616224995698,34.565785348983745,10,0.0
30.08040201005025,140.6180904522613,23.516874492269128,34.565785348983745,10,0.0
30.08040201005025,140.7035175879397,23.513908359805253,34.565785348983745,10,0.0
30.08040201005025,140.7889447236181,23.513593628218036,34.565785348983745,10,0.0
30.08040201005025,140.87437185929647,23.508136995295118,34.565785348983745,10,0.0
30.08040201005025,140.95979899497488,23.500123092220516,34.565785348983745,10,0.0
30.08040201005025,141.04522613065328,23.49789806540472,34.565785348983745,10,0.0
30.08040201005025,141.13065326633165,23.48374964671599,34.565785348983745,10,0.0
30.08040201005025,141.21608040201005,23.467760013506613,34.565785348983745,10,0.0
30.08040201005025,141.30150753768845,23.446736663946236,34.565785348983745,10,0.0
30.08040201005025,141.38693467336682,23.439120872025587,34.565785348983745,10,0.0
30.08040201005025,141.47236180904522,23.416097607480786,34.565785348983745,10,0.0
30.08040201005025,141.55778894472363,23.394789403138642,34.565785348983745,10,0.0
30.08040201005025,141.643216080402,23.388790187158808,34.565785348983745,10,0.0
30.08040201005025,141.7286432160804,23.37079226653908,34.565785348983745,10,0.0
30.08040201005025,141.8140703517588,23.353429093579848,34.565785348983745,10,0.0
30.08040201005025,141.89949748743717,23.347984703405004,34.565785348983745,10,0.0
30.08040201005025,141.98492462311557,23.332617211230993,34.565785348983745,10,0.0
30.08040201005025,142.07035175879398,23.32098652129066,34.565785348983745,10,0.0
30.08040201005025,142.15577889447235,23.314943320874182,34.565785348983745,10,0.0
30.08040201005025,142.24120603015075,23.312766299438962,34.565785348983745,10,0.0
30.08040201005025,142.32663316582915,23.304504414325407,34.565785348983745,10,0.0
30.08040201005025,142.41206030150755,23.29489576263728,34.565785348983745,10,0.0
30.08040201005025,142.49748743718592,23.287730658564726,34.565785348983745,10,0.0
30.08040201005025,142.58291457286433,23.27382508980351,34.565785348983745,10,0.01416
30.08040201005025,142.6683417085427,23.2637646769338,34.565785348983745,10,0.00016
30.08040201005025,142.7537688442211,23.25548657001502,34.565785348983745,10,0.00016
30.08040201005025,142.8391959798995,23.24692552695582,34.565785348983745,10,0.0
30.08040201005025,142.9246231155779,23.24016852023359,34.565785348983745,10,0.0
30.08040201005025,143.01005025125627,23.23822451055983,34.565785348983745,10,0.0
30.08040201005025,143.09547738693468,23.23566984780914,34.565785348983745,10,0.0
30.08040201005025,143.18090452261308,23.237242713002523,34.565785348983745,10,0.0
30.08040201005025,143.26633165829145,23.239984047244054,34.565785348983745,10,0.0
30.08040201005025,143.35175879396985,23.236353596266092,34.565785348983745,10,0.0
30.08040201005025,143.43718592964825,23.232832286400928,34.565785348983745,10,0.0
30.08040201005025,143.52261306532662,23.221842328854486,34.565785348983745,10,0.0
30.08040201005025,143.60804020100502,23.206046866485657,34.565785348983745,10,0.0
30.08040201005025,143.69346733668343,23.20012336409574,34.565785348983745,10,0.0
